Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2012-07-28 11:39:41,1343455781.0,adm,23.700563,36.58,123.409416,24.67,18140000000.0,27220000000.0,13.83,9.7,1.11,0.2,0.98,0.31,8.67,1.48,2.58,3.36,7.54,89230000000.0,134.59,5.4,4300000000.0,3140000000.0,1320000000.0,1.99,-31.0,1250000000.0,1.89,10330000000.0,55.68,1.84,27.81,4670000000.0,2230000000.0,0.77,28.79,30.59,5139100.0,658520000.0,644050000.0,2.11,8.1,7370000.0,1.3,1.1,6300000.0
2013-06-07 17:17:34,1370605654.0,adm,29.050465000000006,40.21,149.142227,20.95,21760000000.0,28470000000.0,17.53,10.95,1.61,0.24,1.14,0.31,11.15,1.37,1.84,2.46,6.7,91130000000.0,138.08,2.7,3670000000.0,2550000000.0,1240000000.0,1.89,-32.6,1630000000.0,2.48,8860000000.0,46.71,1.73,28.76,3470000000.0,1940000000.0,0.76,33.57,30.9,4136180.0,659030000.0,644200000.0,2.18,74.6,8820000.0,2.0,1.4,8570000.0
2004-05-12 18:03:39,1084365219.0,adp,26.067036,-3.72,83.25643199999998,7.04,26980000000.0,26510000000.0,29.11,26.42,2.93,3.65,4.92,3.5,14.61,12.4,19.84,4.31,17.45,7580000000.0,12.644,N/A,4050000000.0,1810000000.0,940350000.0,1.57,N/A,1230000000.0,2.08,82050000.0,0.015,1.553,9.526,N/A,N/A,1.073,43.48,40.32,2003500.0,590470000.0,578700000.0,1.99,72.48,6230000.0,2.9,1.08,6970000.0
2006-05-29 06:22:46,1148863966.0,adp,26.658501,20.2,100.411682,20.78,26500000000.0,25000000000.0,24.2,20.9,1.9,2.91,4.38,2.75,11.398,12.2,19.4,3.59,19.07,9090000000.0,15.72,N/A,4530000000.0,2190000000.0,1130000000.0,1.9,N/A,1580000000.0,2.742,74300000.0,0.012,1.745,10.482,1890000000.0,641460000.0,0.53,45.15,45.93,2291660.0,576380000.0,568190000.0,1.48,73.5,3390000.0,1.4,0.6,2450000.0
2006-06-27 09:26:37,1151380597.0,adp,25.864532,22.69,97.343826,23.61,25640000000.0,24130000000.0,23.41,20.22,1.84,2.82,4.24,2.66,11.004,12.2,19.4,3.59,19.07,9090000000.0,15.72,10.1,4530000000.0,2190000000.0,1130000000.0,1.9,9.5,1580000000.0,2.742,74300000.0,0.012,1.745,10.482,1890000000.0,641460000.0,0.41,44.83,45.59,2320270.0,576380000.0,568190000.0,1.48,73.8,3390000.0,1.4,0.6,2450000.0
2007-02-20 18:32:39,1171976559.0,adp,29.766558000000003,-10.27,115.875847,-5.21,27900000000.0,26610000000.0,17.67,19.73,1.77,2.96,4.73,2.81,12.005,17.23,18.34,3.88,19.52,9460000000.0,16.829,14.1,4590000000.0,2220000000.0,1150000000.0,2.87,14.6,1500000000.0,2.733,73800000.0,0.012,1.682,10.778,1410000000.0,901330000.0,0.07,48.68,47.92,2205830.0,550290000.0,542470000.0,1.21,72.9,2820000.0,1.6,0.5,2610000.0
2007-04-28 09:46:50,1177733810.0,adp,29.503674,-0.08,119.11557,-4.82,24860000000.0,23000000000.0,15.74,20.91,1.76,2.59,4.13,2.43,10.377,17.23,18.34,3.88,19.52,9460000000.0,16.829,14.1,4590000000.0,2220000000.0,1150000000.0,2.87,14.6,1500000000.0,2.733,73800000.0,0.012,1.682,10.778,1410000000.0,901330000.0,-0.04,46.86,48.19,2755080.0,550290000.0,542470000.0,1.21,71.9,4590000.0,1.5,0.8,3310000.0
2007-05-28 15:46:58,1180347418.0,adp,32.155529,-11.75,120.83621200000002,-6.81,27240000000.0,24600000000.0,16.78,22.9,1.65,2.8,4.52,2.56,10.781,17.14,18.67,3.74,19.89,9610000000.0,17.299,13.6,4590000000.0,2280000000.0,1200000000.0,2.93,4.9,2680000000.0,4.847,43600000.0,0.007,2.298,10.79,1450000000.0,2029999999.9999998,0.09,46.73,48.22,2752320.0,553240000.0,545710000.0,1.21,73.1,3550000.0,1.1,0.7,4590000.0
2007-06-30 05:05:33,1183160133.0,adp,31.811407,-11.86,120.348984,-13.51,26820000000.0,24180000000.0,16.53,22.54,1.73,2.79,4.49,2.52,10.596,17.14,18.67,3.74,19.89,9610000000.0,17.299,13.6,4590000000.0,2280000000.0,1200000000.0,2.93,4.9,2680000000.0,4.847,43600000.0,0.007,2.298,10.79,1450000000.0,2029999999.9999998,0.25,48.66,48.23,2636460.0,553240000.0,545710000.0,1.2,69.7,6260000.0,3.0,1.1,6160000.0
2007-10-22 09:12:40,1193024560.0,adp,31.224512,-26.01,121.008362,-34.97,25240000000.0,23460000000.0,23.26,19.08,1.47,3.24,4.95,3.01,13.069,14.6,19.31,3.48,18.3,7800000000.0,14.19,13.6,3710000000.0,1800000000.0,1020000000.0,2.04,-72.3,1820000000.0,3.421,43700000.0,0.008,1.879,9.608,1300000000.0,1770000000.0,0.4,46.46,47.18,2742040.0,531059999.99999994,523840000.00000006,1.25,74.3,3950000.0,1.5,0.8,4770000.0
2008-01-23 19:35:35,1201097135.0,adp,26.212721,-4.23,108.171539,-36.69,20290000000.0,19370000000.0,18.05,15.49,1.26,2.56,4.11,2.41,10.331,14.66,19.64,3.8,19.22,8039999999.999999,14.789,13.5,3710000000.0,1870000000.0,1040000000.0,2.136,15.5,1580000000.0,2.993,389400000.0,0.078,1.572,9.5,1410000000.0,1150000000.0,0.64,43.4356,46.1316,2491800.0,526190000.00000006,519390000.0,1.17,73.4,3630000.0,2.1,0.7,3770000.0
2008-12-07 07:53:01,1228616581.0,adp,25.474897,20.92,72.180115,29.32,19130000000.0,17620000000.0,16.13,14.35,1.18,2.07,3.82,1.97,8.395,13.55,19.83,4.46,24.33,8970000000.0,17.374,9.5,4099999999.9999995,2100000000.0,1200000000.0,2.33,-6.9,2920000000.0,5.735,1400000000.0,0.288,1.07,9.551,1910000000.0,1390000000.0,0.62,35.27,40.73,4236750.0,509000000.0,500650000.0,1.23,77.3,7470000.0,2.2,1.5,5570000.0
2009-03-27 23:09:31,1238175571.0,adp,24.49675,28.8,68.019348,45.72,17920000000.0,17110000000.0,14.94,14.2,1.29,2.04,3.8,1.9,8.164,13.58,19.88,3.68,24.12,9020000000.0,17.638,2.5,4099999999.9999995,2100000000.0,1210000000.0,2.38,3.2,1370000000.0,2.717,51200000.0,N/A,1.053,9.599,1870000000.0,1070000000.0000001,0.65,35.85,37.45,5548400.0,504890000.0,496480000.0,1.23,77.6,17040000.0,2.9,3.4,13730000.0
2009-06-22 11:11:50,1245649310.0,adp,24.486921,20.82,74.832367,25.08,17900000000.0,16550000000.0,15.0,14.62,1.31,2.0,3.58,1.85,7.831,13.53,20.2,3.65,23.01,8970000000.0,17.703,-2.2,4099999999.9999995,2109999999.9999998,1210000000.0,2.38,-2.7,1400000000.0,2.783,43100000.0,N/A,1.071,9.953,1620000000.0,1210000000.0,0.61,36.75,36.78,4095690.0,501640000.0,489510000.0,1.11,79.5,9310000.0,2.4,1.9,10480000.0
2011-08-05 04:11:51,1312497711.0,adp,35.876038,21.22,104.634506,18.51,23680000000.0,23170000000.0,19.0,15.75,1.66,2.49,4.09,2.34,10.81,12.7,18.47,3.73,21.83,9880000000.0,20.02,14.5,3900000000.0,2140000000.0000002,1250000000.0,2.52,16.3,1430000000.0,2.88,34200000.0,0.57,1.07,12.15,N/A,N/A,0.64,52.43,51.69,2871270.0,494500000.0,493330000.0,0.17,74.7,4950000.0,1.9,1.0,5330000.0
2011-09-30 03:20:09,1317333009.0,adp,35.213535,28.12,99.106003,29.96,23560000000.0,21950000000.0,19.1,15.83,1.57,2.36,3.89,2.22,10.24,12.7,18.47,3.73,21.83,9880000000.0,20.02,14.5,4150000000.0000005,2140000000.0000002,1250000000.0,2.52,16.3,1430000000.0,2.91,37000000.0,0.62,1.07,12.25,1710000000.0,1400000000.0,0.64,48.35,51.33,3829200.0,489680000.0,488320000.0,0.17,74.7,8610000.0,2.2,N/A,7460000.0
2012-01-04 00:07:51,1325615871.0,adp,40.938267,10.96,112.559448,16.65,26610000000.0,25160000000.0,21.19,17.97,1.95,2.59,4.38,2.47,11.58,12.57,18.19,3.93,21.71,10170000000.0,20.65,13.1,4150000000.0000005,2170000000.0,1280000000.0,2.57,8.7,1270000000.0,2.6,36500000.0,0.61,1.1,12.33,1800000000.0,1380000000.0,0.74,51.56,50.68,2732420.0,488700000.0,487500000.0,0.17,74.7,5070000.0,2.1,1.0,6240000.0
2012-04-20 21:07:33,1334936253.0,adp,41.710644,22.03,122.127014,15.21,26990000000.0,25480000000.0,20.31,18.22,1.99,2.59,4.32,2.46,11.58,12.98,18.17,3.61,22.47,10350000000.0,21.07,7.4,4150000000.0000005,2200000000.0,1340000000.0,2.71,20.9,1360000000.0,2.76,36000000.0,0.58,1.08,12.64,1810000000.0,1250000000.0,0.77,55.0,53.27,2306830.0,490580000.0,489420000.0,0.17,75.8,4800000.0,2.3,1.0,3930000.0
2012-07-26 00:02:28,1343241148.0,adp,43.176968,31.83,121.175812,26.97,27100000000.0,25350000000.0,19.95,18.53,2.1,2.56,4.19,2.41,10.77,13.02,19.32,3.14,21.69,10540000000.0,21.53,6.8,4150000000.0000005,2350000000.0,1370000000.0,2.78,6.7,1690000000.0,3.46,17300000.0,0.27,1.07,13.2,1900000000.0,1420000000.0,0.84,54.93,54.65,2143940.0,489080000.0,487940000.0,0.16,75.9,5550000.0,2.5,1.1,5650000.0
2012-11-04 17:34:40,1352030680.0,adp,44.122517,35.2,126.644783,27.65,27800000000.0,26660000000.0,20.26,18.04,2.15,2.67,4.57,2.47,11.34,12.89,18.77,4.35,22.59,10790000000.0,22.19,4.6,4430000000.0,2350000000.0,1390000000.0,2.83,0.9,1150000000.0,2.38,16300000.0,0.26,1.07,12.99,N/A,N/A,0.87,58.53,56.23,1815690.0,484600000.0,483490000.0,0.19,76.0,4040000.0,2.0,0.8,4360000.0
2013-02-06 18:15:11,1360154711.0,adp,47.090401,25.24,136.192444,19.78,29340000000.0,29030000000.0,21.34,18.95,2.22,2.75,4.71,2.69,12.28,12.87,18.89,4.39,22.59,10810000000.0,22.23,5.9,4430000000.0,2360000000.0,1390000000.0,2.83,0.9,1150000000.0,2.38,459000000.0,7.29,1.07,13.0,1530000000.0,1190000000.0,0.83,58.93,57.87,1895000.0,485470000.0,484190000.0,0.19,76.0,4480000.0,2.3,0.9,3760000.0
2013-04-23 04:13:36,1366670616.0,adp,51.781555,17.83,142.789185,21.2,31770000000.0,30250000000.0,22.85,20.6,2.45,3.01,4.94,2.88,15.85,13.39,15.1,3.01,21.78,10510000000.0,21.66,7.9,4430000000.0,1910000000.0,1370000000.0,2.87,4.2,1420000000.0,2.93,29300000.0,0.46,1.08,13.19,1550000000.0,995200000.0,0.83,64.41,59.96,1896780.0,485020000.0,483770000.0,0.19,77.4,6700000.0,3.4,1.4,7220000.0
2013-04-26 14:37:22,1366967242.0,adp,51.961006,16.45,143.205475,20.1,32259999999.999996,30250000000.0,23.2,20.92,2.48,3.08,5.06,2.88,15.85,13.39,15.1,3.01,21.78,10510000000.0,21.66,7.9,4430000000.0,1910000000.0,1370000000.0,2.87,4.2,1420000000.0,2.93,29300000.0,0.46,1.08,13.19,1550000000.0,995200000.0,0.83,64.72,60.06,1882510.0,485020000.0,483770000.0,0.19,77.4,6700000.0,3.4,1.4,7220000.0
2003-10-03 16:48:40,1065179920.0,adsk,9.035097,175.89,77.297165,11.7,2060000000.0,1680000000.0,45.68,21.43,1.78,2.4,3.34,2.08,119.81,5.28,1.73,4.74,7.39,824940000.0,7.109,N/A,684780000.0,13980000.0,42610000.0,N/A,N/A,262350000.00000003,2.35,0,0,1.49,5.2,N/A,N/A,1.06,16.63,15.66,1072500.0,111600000.0,106300000.0,4.75,91.78,2220000.0,1.68,2.09,2220000.0
2004-06-20 07:36:21,1087697181.0,adsk,19.65592,88.29,85.966202,8.97,4470000000.0,4120000000.0,31.62,23.04,1.53,4.27,6.97,3.96,26.8,14.95,14.74,16.1,25.5,1040000000.0,8.332,N/A,803520000.0,153670000.0,155310000.0,1.246,N/A,353930000.0,3.12,0,0,1.614,5.614,N/A,N/A,1.032,35.11,26.37,2071227.0,113500000.0,108100000.0,4.76,87.77,3210000.0,1.783,2.97,3270000.0
2004-08-03 23:39:21,1091556561.0,adsk,19.949495,80.66,83.378792,15.43,4540000000.0,4130000000.0,32.07,23.37,1.54,4.31,7.03,3.97,26.86,14.95,14.74,16.1,25.5,1040000000.0,8.332,N/A,803520000.0,153670000.0,155310000.0,1.246,N/A,353930000.0,3.12,0,0,1.614,5.614,N/A,N/A,1.06,38.38,29.72,2138636.0,113500000.0,108100000.0,4.76,88.88,4580000.0,2.112,4.24,4820000.0
2005-02-25 15:10:44,1109324444.0,adsk,29.924568,25.28,92.960052,8.45,6850000000.0,6300000000.0,33.4,24.25,1.62,5.54,10.47,5.11,21.98,17.95,19.04,20.97,34.17,1230000000.0,4.985,N/A,803520000.0,286820000.0,221510000.0,0.89,N/A,532690000.00000006,2.32,0,0,1.637,2.845,N/A,N/A,1.15,37.89,43.51,3859227.0,229500000.0,224500000.0,2.18,95.0,4810000.0,1.11,2.14,3680000.0
2005-04-19 09:08:08,1113881888.0,adsk,32.25,34.29,88.698524,15.47,7230000000.0,6690000000.0,35.49,24.76,1.65,5.86,11.13,5.42,23.33,17.95,19.04,20.97,34.17,1230000000.0,4.985,N/A,1060000000.0,286820000.0,221510000.0,0.89,N/A,532690000.00000006,2.34,0,0,1.637,2.847,N/A,N/A,1.315,30.28,42.34,3415727.0,228000000.0,223100000.0,2.15,87.25,4150000.0000000005,1.359,1.86,5620000.0
2007-03-09 02:37:05,1173388025.0,adsk,38.540001,-17.98,111.702271,-6.16,8930000000.0,8640000000.0,31.5,21.05,1.26,5.62,10.64,5.38,20.573,18.78,22.15,17.97,38.7,1600000000.0,6.985,22.8,1350000000.0,419800000.0,301300000.0,1.22,-36.3,385800000.0,1.665,0,N/A,1.513,3.659,442100000.0,193260000.0,2.11,42.06,38.66,2600540.0,231700000.0,230380000.0,0.1,90.9,5310000.0,2.2,2.3,6110000.0
2007-03-11 12:08:50,1173595130.0,adsk,38.540001,-18.14,111.702271,-7.4,8930000000.0,8539999999.999999,31.51,21.06,1.24,5.57,10.53,5.33,20.352,18.78,22.15,17.97,38.7,1600000000.0,6.985,22.8,1350000000.0,419800000.0,301300000.0,1.22,-36.3,385800000.0,1.665,0,N/A,1.513,3.659,442100000.0,193260000.0,2.11,41.9,38.66,2598320.0,231700000.0,230380000.0,0.1,90.7,5310000.0,2.2,2.3,6110000.0
2007-04-07 14:32:35,1175936555.0,adsk,39.549999,-14.46,114.901527,-3.25,9160000000.0,8780000000.0,32.34,21.61,1.27,5.61,10.62,5.47,20.91,18.78,22.15,17.97,38.7,1600000000.0,6.985,22.8,1350000000.0,419800000.0,301300000.0,1.22,-36.3,385800000.0,1.665,0,N/A,1.513,3.659,442100000.0,193260000.0,2.26,39.45,39.26,2796360.0,231700000.0,230380000.0,0.1,90.7,6470000.0,1.9,2.8,5310000.0
2007-05-29 18:50:01,1180444801.0,adsk,44.900002,-11.58,121.274338,-6.72,10320000000.0,10030000000.0,36.41,20.06,1.19,6.5,12.29,6.26,23.901,18.78,22.15,17.97,38.7,1600000000.0,6.985,22.8,1350000000.0,419800000.0,301300000.0,1.22,-36.3,385800000.0,1.665,0,N/A,1.513,3.659,442100000.0,193260000.0,2.37,42.27,41.04,2780770.0,231700000.0,230380000.0,0.1,89.0,5980000.0,2.4,2.6,6470000.0
2007-12-24 21:50:49,1198513249.0,adsk,51.02,-64.05,120.591957,-40.87,11780000000.0,10900000000.0,34.8,22.68,1.67,5.69,9.99,5.27,21.45,17.2,21.73,15.66,32.68,2069999999.9999998,8.982,17.9,1620000000.0,508200000.0,356100000.0,1.47,46.2,872600000.0,3.779,0,N/A,2.171,5.105,680300000.0,318710000.0,1.86,47.87,46.82,2283810.0,230900000.0,229570000.0,0.56,91.1,7600000.0,2.9,3.3,5860000.0
2008-01-23 23:44:14,1201112054.0,adsk,40.75,-60.42,108.171539,-36.69,9410000000.0,8390000000.000001,27.8,18.11,1.31,4.47,7.86,4.05,16.507,17.2,21.73,15.66,32.68,2069999999.9999998,8.982,17.9,1620000000.0,508200000.0,356100000.0,1.47,46.2,872600000.0,3.779,0,N/A,2.171,5.105,680300000.0,318710000.0,1.65,47.26,46.81,2565750.0,230900000.0,229570000.0,0.56,89.7,7940000.0,3.6,3.5,7600000.0
2008-03-02 21:47:36,1204474656.0,adsk,31.09,-61.85,108.139252,-45.97,7150000000.0,6200000000.0,21.12,12.14,0.9,3.51,6.19,2.86,12.103,16.4,20.77,14.07,30.37,2170000000.0,9.431,20.4,1620000000.0,512400000.0,356200000.0,1.47,0.1,949300000.0,4.127,0,N/A,1.985,5.35,708500000.0,351540000.0,1.62,39.72,45.72,3733890.0,230010000.0,228690000.0,0.62,92.0,8279999.999999999,2.2,3.6,7200000.0
2009-06-18 19:51:54,1245334914.0,adsk,20.719999,41.12,76.86245699999998,24.17,4730000000.0,3830000000.0,83.09,17.99,3.7,2.24,3.61,1.79,8.699,2.66,15.81,9.6,4.62,2140000000.0000002,9.49,-28.9,2100000000.0,440600000.0,56900000.0,0.25,N/A,958900000.0,4.198,2100000.0,N/A,1.91,5.816,435800000.0,359290000.0,2.28,20.62,17.73,4348750.0,228410000.0,222870000.0,0.58,91.4,8430000.0,1.9,3.7,9200000.0
2012-06-10 06:28:33,1339289913.0,adsk,32.779999,9.73,117.833328,26.57,7530000000.0,6020000000.0,25.79,13.77,1.06,3.3,3.67,2.65,12.29,12.96,16.24,7.43,15.54,2280000000.0,10.0,11.4,1990000000.0,489900000.0,294900000.0,1.27,13.9,1510000000.0,6.58,0.0,N/A,2.18,8.9,584400000.0,454760000.0,1.99,35.4,36.05,3108780.0,229800000.0,229370000.0,0.19,94.7,3270000.0,1.5,1.4,3490000.0
2012-08-28 20:58:45,1346167725.0,adsk,31.23,18.16,125.829918,18.51,7110000000.0,5550000000.0,24.96,14.2,1.04,3.02,3.39,2.42,11.37,12.54,16.05,7.26,15.01,2300000000.0,10.11,4.1,1990000000.0,488300000.0,288300000.0,1.25,-9.3,1430000000.0,6.25,0.0,N/A,2.11,9.01,559300000.0,428860000.0,1.97,33.32,36.06,2940130.0,227800000.0,228270000.0,0.19,94.7,3780000.0,1.8,1.6,5700000.0
2012-11-07 12:09:30,1352270370.0,adsk,31.57,32.28,124.998665,27.94,7350000000.0,5830000000.0,25.91,14.8,1.03,3.2,3.58,2.54,11.93,12.54,16.05,7.26,15.01,2300000000.0,10.11,4.1,1990000000.0,488300000.0,288300000.0,1.25,-9.3,1430000000.0,6.31,0.0,N/A,2.11,9.04,559300000.0,428860000.0,2.01,32.4,33.45,3530200.0,226900000.0,226380000.0,0.16,95.3,6010000.0,2.2,2.6,5770000.0
2013-02-06 12:50:17,1360135217.0,adsk,38.709999,31.65,136.192444,19.78,8780000000.0,7560000000.0,36.85,18.42,1.18,3.82,4.35,3.29,15.97,10.66,15.22,6.8,12.74,2300000000.0,10.13,-0.1,1990000000.0,473200000.0,244900000.0,1.06,-59.6,1330000000.0,5.92,110000000.0,5.45,1.75,8.98,578700000.0,453020000.0,2.13,36.92,33.78,2590350.0,224700000.0,224280000.0,0.16,95.3,3620000.0,1.6,1.6,3860000.0
2013-05-14 02:47:26,1368479846.0,adsk,39.419998,21.94,149.531342,16.73,8710000000.0,7690000000.0,36.36,15.88,1.26,3.85,4.35,3.33,16.1,10.7,15.13,5.8,12.6,2310000000.0,10.21,2.4,2069999999.9999998,477600000.0,247400000.0,1.07,3.5,1950000000.0,8.73,745600000.0,36.49,2.45,9.14,559100000.0,422420000.0,2.15,38.65,36.75,2909070.0,223800000.0,223290000.0,0.12,91.8,3810000.0,1.5,1.7,3160000.0
2003-12-28 17:36:03,1072613163.0,aee,22.777802,14.46,82.402229,11.97,7350000000.0,12010000000.0,16.83,15.11,5.13,1.68,1.7,2.75,8.26,9.98,21.9,3.44,10.65,3840000000.0,27.366,N/A,1660000000.0,1460000000.0,436000000.0,2.7,N/A,100000000.0,0.62,4550000000.0,1.0,1.049,26.79,N/A,N/A,0.066,44.38,42.91,453863.0,161800000.0,160200000.0,0.99,49.01,4099999.9999999995,7.428,2.56,3900000.0
2004-09-24 17:33:50,1096027430.0,aee,24.179359,19.97,84.67546800000002,11.14,8950000000.0,12830000000.0,14.58,15.1,5.47,1.88,1.61,2.69,7.89,11.08,23.11,3.74,11.34,4760000000.0,28.079,N/A,3080000000.0,1630000000.0,527720000.0,3.16,N/A,511000000.0,2.63,4380000000.0,0.804,1.598,28.576,N/A,N/A,0.12,45.47,45.06,644681.0,194280000.0,192300000.0,1.02,54.42,7410000.0,9.802,3.85,3960000.0
2004-11-02 15:30:15,1099389615.0,aee,24.795856,14.46,86.26325200000002,9.37,9330000000.0,13210000000.0,15.31,15.74,5.77,1.96,1.68,2.78,8.13,11.1,23.14,3.74,11.34,4760000000.0,27.933,N/A,3080000000.0,1630000000.0,527890000.0,3.136,N/A,511000000.0,2.63,4380000000.0,0.804,1.598,28.576,N/A,N/A,0.107,46.57,45.26,585045.0,194280000.0,192300000.0,1.02,54.9,3610000.0,7.157,1.88,7080000.0
2005-03-05 21:55:16,1110039916.0,aee,27.437035,2.4,93.955292,6.76,10070000000.0,15860000000.0,18.34,16.0,5.57,1.93,1.72,3.07,9.7,10.27,20.89,3.37,10.02,5160000000.0,27.694,N/A,3080000000.0,1640000000.0,529720000.0,2.83,N/A,69000000.0,0.36,5860000000.0,0.974,0.875,29.774,N/A,N/A,0.167,50.19,46.95,604590.0,194280000.0,192300000.0,1.02,53.44,5900000.0,10.387,3.07,3410000.0
2005-12-16 06:43:01,1134695581.0,aee,29.015636,8.5,98.440269,14.73,10690000000.0,16180000000.0,15.54,15.81,5.43,1.66,1.65,2.52,8.186,10.42,20.79,4.65,10.89,6420000000.0,32.357,43.4,3280000000.0,1980000000.0,669000000.0,3.37,20.7,278000000.0,1.361,5570000000.0,0.863,1.42,31.615999,1480000000.0,-791630000.0,N/A,51.83,53.6,801555.0,204270000.0,N/A,0.33,51.6,2630000.0,3.2,1.3,2950000.0
2006-01-10 11:29:29,1136872769.0,aee,28.654819,8.41,100.419052,11.84,10550000000.0,16040000000.0,15.34,15.7,5.43,1.64,1.63,2.5,8.118,10.42,20.79,4.65,10.89,6420000000.0,32.357,43.4,3280000000.0,1980000000.0,669000000.0,3.37,20.7,278000000.0,1.361,5570000000.0,0.863,1.42,31.615999,1480000000.0,-791630000.0,N/A,51.93,53.32,701052.0,204270000.0,N/A,0.33,51.6,2840000.0,4.7,1.4,2630000.0
2007-02-20 06:12:12,1171932132.0,aee,31.284847,-13.98,115.875847,-5.21,11060000000.0,17270000000.0,20.11,13.9,4.8,1.61,1.68,2.51,9.052,7.95,17.05,3.89,8.45,6880000000.0,33.463,-2.8,2280000000.0,1910000000.0,547000000.0,2.66,205.0,137000000.0,0.663,6350000000.0,0.965,0.998,31.854,1270000000.0,-100630000.0,0.32,53.48,53.17,777289.0,206600000.0,206330000.0,0.17,60.7,8680000.0,12.7,4.2,8430000.0
2007-12-15 01:09:10,1197661150.0,aee,32.914821999999994,-35.02,118.299461,-38.25,11180000000.0,18020000000.0,19.48,14.94,2.78,1.57,1.67,2.51,9.172,7.94,17.29,3.96,8.58,7190000000.0,34.76,4.5,3780000000.0,1970000000.0,571000000.0,2.76,-16.7,170000000.0,0.817,6890000000.0,1.02,0.935,32.480999,1130000000.0,-501630000.0,0.61,53.4,51.62,1021600.0,208010000.0,207710000.0,0.14,64.8,4870000.0,5.4,2.3,5430000.0
2008-01-23 19:17:07,1201096027.0,aee,28.997114,-26.92,108.171539,-36.69,9640000000.0,16239999999.999998,16.79,14.09,2.2,1.32,1.41,2.26,8.266,7.94,17.29,3.96,8.58,7190000000.0,34.76,4.5,3780000000.0,1970000000.0,571000000.0,2.76,-16.7,170000000.0,0.817,6890000000.0,1.02,0.935,32.480999,1130000000.0,-501630000.0,0.57,52.8315,52.0724,1153630.0,208010000.0,207700000.0,10.15,54.3,4950000.0,5.3,2.4,4890000.0
2009-02-21 00:56:51,1235158011.0,aee,16.802834,6.22,64.06854200000001,46.88,5460000000.0,13860000000.0,8.93,8.69,2.26,0.72,0.81,1.77,6.589,7.72,17.38,3.92,8.82,7840000000.0,37.311,7.9,4090000000.0,2100000000.0,605000000.0,2.88,-47.2,92000000.0,0.433,8109999999.999999,N/A,0.821,32.798,1530000000.0,-736750000.0,0.71,32.49,34.98,1754310.0,212300000.0,211660000.0,0.14,59.8,3120000.0,1.6,1.5,2850000.0
2010-02-18 18:51:00,1266499260.0,aee,17.840454,19.39,93.907814,23.68,6070000000.0,13530000000.0,9.3,10.9,3.02,0.84,0.77,1.89,6.12,8.25,20.01,3.97,7.93,7150000000.0,33.402,-12.2,4300000000.0,2210000000.0,590000000.0,2.755,11.3,563000000.0,2.376,7880000000.0,N/A,1.443,33.108002,2029999999.9999998,-307440000.0,0.77,26.314,26.15,1665720.0,236920000.0,236420000.0,5.82,50.1,3930000.0,2.7,1.9,4340000.0
2010-03-23 07:53:00,1269310980.0,aee,18.278736,11.9,99.820763,12.63,6130000000.0,13920000000.0,9.3,11.13,3.66,0.89,0.78,2.01,6.214,8.84,20.8,3.87,8.26,6920000000.0,31.407,-12.4,2550000000.0,2240000000.0,612000000.0,2.78,38.6,622000000.0,2.619,8170000000.0,N/A,1.661,33.078999,1980000000.0,-119500000.0,0.76,25.33,25.97,1631090.0,237500000.0,237010000.0,0.15,57.3,4480000.0,2.3,2.1,4670000.0
2012-04-23 16:14:50,1335177890.0,aee,24.736576,20.07,121.100098,17.91,7630000000.0,14630000000.0,14.63,16.72,-3.47,1.05,0.97,1.99,6.56,7.07,19.37,3.77,6.6,7340000000.0,30.38,-7.5,2610000000.0,2230000000.0,519000000.0,2.15,-51.9,255000000.0,1.05,7000000000.0,86.81,1.29,32.64,1880000000.0,656250000.0,0.24,31.87,31.83,1533150.0,242630000.0,242210000.0,0.12,1.5,4700000.0,3.1,1.9,4410000.0
2013-05-15 17:35:45,1368619545.0,aee,29.949833,13.71,150.336792,15.08,8820000000.0,14810000000.0,N/A,15.81,-9.69,1.3,1.37,2.21,6.76,-10.69,20.38,3.8,-13.58,6700000000.0,27.61,-8.6,2580000000.0,2190000000.0,-957000000.0,-2.95,N/A,161000000.0,0.66,6160000000.0,94.51,1.28,26.24,1690000000.0,-190750000.0,0.23,35.46,32.7,1708500.0,242600000.0,242160000.0,0.13,0.9,2760000.0,1.9,1.1,2540000.0
2007-03-17 16:26:12,1174128972.0,aeo,21.746344,-41.51,110.352959,-5.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
